"BehaviorSpace results (NetLogo 6.3.0)"
"CA 1D Elementary.nlogo"
"1"
"09/14/2023 13:29:59:199 +0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-512","512","-250","250"
"[run number]","OII","density","OOI","IOO","background","rule","III","OIO","IOI","OOO","auto-continue?","foreground","IIO","[step]","count patches with [pcolor = green]"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","355","182625"
"1","true","10","true","true","0","18","true","true","true","true","false","55","true","294","7123"
"3","true","10","true","true","0","26","true","true","true","true","false","55","true","331","8199"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","345","11476"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","360","184253"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","365","67592"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","356","182630"
"1","true","10","true","true","0","18","true","true","true","true","false","55","true","295","7155"
"3","true","10","true","true","0","26","true","true","true","true","false","55","true","332","8215"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","346","11508"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","361","185013"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","366","67950"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","357","183651"
"1","true","10","true","true","0","18","true","true","true","true","false","55","true","296","7163"
"3","true","10","true","true","0","26","true","true","true","true","false","55","true","333","8247"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","347","11604"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","367","68336"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","362","185289"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","358","183656"
"1","true","10","true","true","0","18","true","true","true","true","false","55","true","297","7179"
"3","true","10","true","true","0","26","true","true","true","true","false","55","true","334","8279"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","348","11636"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","368","68703"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","363","186023"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","359","184677"
"1","true","10","true","true","0","18","true","true","true","true","false","55","true","298","7195"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","349","11732"
"3","true","10","true","true","0","26","true","true","true","true","false","55","true","335","8343"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","369","69074"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","364","186303"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","360","184682"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","370","69426"
"3","true","10","true","true","0","26","true","true","true","true","false","55","true","336","8351"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","350","11796"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","365","187046"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","361","185703"
"1","true","10","true","true","0","18","true","true","true","true","false","55","true","299","7227"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","351","11988"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","366","187308"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","371","69825"
"1","true","10","true","true","0","18","true","true","true","true","false","55","true","300","7243"
"3","true","10","true","true","0","26","true","true","true","true","false","55","true","337","8367"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","362","185708"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","352","11996"
"3","true","10","true","true","0","26","true","true","true","true","false","55","true","338","8383"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","363","186729"
"1","true","10","true","true","0","18","true","true","true","true","false","55","true","301","7275"
"2","true","10","true","true","0","22","true","true","true","true","false","55","true","353","12020"
"5","true","10","true","true","0","45","true","true","true","true","false","55","true","367","188073"
"4","true","10","true","true","0","30","true","true","true","true","false","55","true","372","70187"
"6","true","10","true","true","0","61","true","true","true","true","false","55","true","364","186734"
"3","true","10","true","true","0","26","true","true","true","true","false","55","true","339","8415"
